_id,Clave,Producto,_idCategoria,_idMarca,Precio1,Precio2,No_parte,Descripcion,Modelo,Anios,RefaccionNueva,RefaccionOferta,color,Estatus,Alto,Largo,Ancho,Peso
928,794,Balero Doble Platina Trasero,3,1,107.99,0,516012NSB,Balero Doble Platina Trasero Marca NSB,33,44,0,0,#aa0009,1,0,0,0,0
929,2048,Balero Doble Platina Trasero,3,1,342,0,43210-00QATMK,Balero Doble Platina Trasero Marca Timken,33,44,0,0,#aa0009,1,0,0,0,0
930,7560,Balero Doble Platina Delantero,3,1,175.99,0,402010-00QAA,Balero Doble Platina Delantero Marca 77,33,44,0,0,#aa0009,1,0,0,0,0
931,9301,Balero Doble Platina Trasero,3,1,345.33,0,4321000,Balero Doble Platina Trasero Marca ATE,33,44,0,0,#aa0009,1,0,0,0,0
932,10780,Balero Doble Platina Delantero,3,1,159.99,0,40210-00QAA,Balero Doble Platina Delantero Marca SKY,33,44,0,0,#aa0009,1,8,8,4.5,0.6
933,12976,Balero Doble Platina Delantero,3,1,349.99,0,40210-00QAATMK,Balero Doble Platina Delantero Marca Timken,33,44,0,0,#aa0009,1,0,0,0,0
934,716,Balero Alternador Pointer Grande,2,2,22,0,6303 TBH,Balero Pointer Alternador Grande,61,62,0,0,#aa0009,1,5.5,5.5,2,0.1
935,797,Balero Doble Pointer,3,2,130,0,3X0 407 625,Balero Doble Pointer Marca NSB,61,62,0,0,#aa0009,1,0,0,0,0
936,799,Balero Doble Pointer,3,2,145,0,542186A,Balero Doble Pointer Marca SKY,61,62,0,0,#aa0009,1,0,0,0,0
937,800,Balero Doble Pointer,3,2,183.94,0,3X0 407 625,Balero Doble Pointer Original,61,62,0,0,#aa0009,1,8,8,4,0.55
938,10128,Balero Doble Sentra Delantero,3,1,136.99,0,40210-4z000NSB,Balero Doble Sentra 01-06 Delantero Marca NSB,34,46,0,0,#aa0009,1,0,0,0,0
939,759,Balero Doble Spark,3,3,139,0,532066 DAAAA,Balero Doble Spark Marca SKY,20,75,0,0,#aa0009,1,0,0,0,0
940,759,Balero Doble Spark,3,3,139,0,532066 DAAAA,Balero Doble Spark Marca SKY,20,75,0,0,#aa0009,0,0,0,0,0
941,794,Balero Doble Spark Trasero,3,3,107.99,0,516012NSB,Balero Doble Spark Trasero Marca NSB,20,75,0,0,#aa0009,1,0,0,0,0
942,1312,Balero Doble Spark,3,3,204.99,0,532066,Balero Doble Spark Marca OPEL,20,75,0,0,#aa0009,1,0,0,0,0
943,1987,Balero Doble Spark,3,3,339.99,0,532066TMK,Balero Doble Spark Marca Timiken,20,75,0,0,#aa0009,1,0,0,0,0
944,2048,Balero Doble Spark Trasero,3,3,342,0,43210-00QATMK,Balero Doble Spark Trasero Marca Timken,20,75,0,0,#aa0009,1,0,0,0,0
945,9301,Balero Doble Spark Trasero,3,3,345.33,0,4321000,Balero Doble Spark Trasero Marca ATE,20,75,0,0,#aa0009,1,0,0,0,0
946,794,Balero Doble Tiida Trasero,3,1,107.99,0,516012NSB,Balero Doble Tiida Trasero Marca NSB,35,49,0,0,#aa0009,1,0,0,0,0
947,2048,Balero Doble Tiida Trasero,3,1,342,0,13210-00QATMK,Balero Doble Tiida Trasero Marca Timken,35,49,0,0,#aa0009,1,0,0,0,0
948,9301,Balero Doble Tiida Trasero,3,1,345.33,0,432100,Balero Doble Tiida Trasero Marca ATE,35,49,0,0,#aa0009,1,0,0,0,0
949,13390,Columna Direccion Tiida,2,1,525.44,0,48080-9EC0ASFT,Columna Direccion Tiida Marca Safety,35,49,0,0,#aa0009,1,0,0,0,0
950,6134,Nudo Columna Tsuru I Direccion Estandar,2,1,130.75,0,48080-50a10SFT,Nudo Columna Tsuru I Direccion Estandar Marca Safety,83,102,0,0,#aa0009,1,13,5.5,5,0.4
951,6134,Nudo Columna Tsuru II Direccion Estandar,2,1,130.75,0,48080-50A10SFT,Nudo Columna Tsuru I Direccion Estandar Marca Safety,83,103,0,0,#aa0009,1,13,5.5,5,0.4
952,6908,Rapuesto Carburador Tsuru II 2 Gargantas,2,1,140,0,16458-J27R0 PCRN,Rapuesto Carburador Tsuru II 2 Gargantas Marca Voltmax,83,103,0,0,#aa0009,1,14,12,5,0.15
953,724,Balero Diferencial Tsuru II (Corona),2,1,125,0,38440 B15G4,Balero Diferencial Tsuru II (Corona) Marca 77,83,105,0,0,#aa0009,1,8.5,8.5,2.5,0.35
